,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,client_major_version,client_minor_version,server_major_version,server_minor_version,authentication_method,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,referrer,resp_mime_types,origin,orig_fuids,orig_mime_types,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,trans_id,query,qclass,qclass_name,qtype,qtype_name,AA,TC,RD,RA,Z,rejected,rcode,rcode_name,answers,TTLs,proxied,username,orig_filenames,cookie,result,security_protocol,cert_count,auth_attempts,server,client,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success,path,share_type,analyzer,failure_reason,hostname,domainname,server_nb_computer_name,server_dns_computer_name,success,cipher,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,rtt,named_pipe,endpoint,operation,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,name,notice,peer,source,request_type,till,forwardable,renewable,command,value,addl,user,nick,fuid,tx_hosts,rx_hosts,conn_uids,depth,analyzers,mime_type,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,filename
793,1620589793.876434,C5nsre3Jirpu64H6Wb,10.11.1.1,64235.0,10.11.1.2,3659.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.7009201049e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,1620589794.036607,CB78XujOlck1x9G8d,10.11.1.1,64235.0,10.11.1.2,4003.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.894371032700001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,1620589794.196872,CZTw993vdeDBKyqL4,10.11.1.1,64236.0,10.11.1.2,4003.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.799003601000001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,1620589794.357148,CxrX1UGoPeMDt6635,10.11.1.1,64235.0,10.11.1.2,27000.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010299682617100001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,1620589794.517394,Ct9uGF2YEXDV7JV2r1,10.11.1.1,64235.0,10.11.1.2,900.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00018191337585400001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1620589794.677695,CC30nsO7Okh7x21Qj,10.11.1.1,64235.0,10.11.1.2,6001.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000108003616333,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,1620589794.837837,CArTZo28vtJaGyV8Nd,10.11.1.1,64235.0,10.11.1.2,1163.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.009506225500001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,1620589794.99812,CyNdvc2ExRL0CcYIU6,10.11.1.1,64236.0,10.11.1.2,1163.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000110864639282,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,1620589795.158215,CzFpSB1JuRqSvEc0Hh,10.11.1.1,64235.0,10.11.1.2,4004.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.202957153300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,1620589795.318432,C0qvXjraJW8r7D7Ig,10.11.1.1,64235.0,10.11.1.2,32776.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.2969665527e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,1620589795.478646,CWi5bI2mdN2DCILATj,10.11.1.1,64235.0,10.11.1.2,1533.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000195026397705,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,1620589795.638946,C3AR6P22SxI1rxNn91,10.11.1.1,64235.0,10.11.1.2,5357.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.1062316894e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,1620589795.799025,C8niCy4tLazGovh1G,10.11.1.1,64236.0,10.11.1.2,5357.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.894371032700001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,1620589795.959275,C4pbTk48x4EdyOnty8,10.11.1.1,64235.0,10.11.1.2,9207.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011897087097100001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1620589796.119415,CGJRTm4hIxy0bP8pAf,10.11.1.1,64235.0,10.11.1.2,3527.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.9870223999e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,1620589796.279565,CcCwpS11wNRiwTSq98,10.11.1.1,64235.0,10.11.1.2,8085.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00032687187194800003,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,1620589796.439777,CNJreJ2jqF4Zn76hjd,10.11.1.1,64235.0,10.11.1.2,5988.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.417533874500001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,1620589796.599968,CfCm742Qk2qYD3ANI,10.11.1.1,64236.0,10.11.1.2,5988.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00021195411682100001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,1620589796.760146,CtsirEt03dBwITpR7,10.11.1.1,64235.0,10.11.1.2,808.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000334024429321,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,1620589796.920364,CIS6p63Z9YTxKy6N37,10.11.1.1,64235.0,10.11.1.2,5414.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.107589721600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,1620589797.080558,Czllsq3m1GqRN5fEJ4,10.11.1.1,64235.0,10.11.1.2,6101.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,6.604194641100001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,1620589797.240673,CZ4OjqFQZz80whdg9,10.11.1.1,64235.0,10.11.1.2,6059.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.298324584900001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,1620589797.400867,CHSPK13dtD0hY6Cvh2,10.11.1.1,64236.0,10.11.1.2,6059.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.2969665527e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,1620589797.561066,CgYHyjUN2MV3wcVMe,10.11.1.1,64235.0,10.11.1.2,593.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.703636169400001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,1620589797.721274,CpXNu03d4z0uSb0hpd,10.11.1.1,64235.0,10.11.1.2,1095.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000245094299316,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1620589797.881498,CsKqgf3AS6HdmsZ5lj,10.11.1.1,64235.0,10.11.1.2,32768.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011682510375900002,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1620589798.041706,CfRNm92mA6IaryY0D4,10.11.1.1,64235.0,10.11.1.2,1070.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.9883804321e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,1620589798.201908,Cs4jEC2jMlVmoList3,10.11.1.1,64236.0,10.11.1.2,1070.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000109910964965,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1620589798.36224,CcjXipBmIeo2iydxg,10.11.1.1,64235.0,10.11.1.2,3372.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.7976455688e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,1620589798.522366,CaW19n3Jwigxp1akne,10.11.1.1,64235.0,10.11.1.2,9999.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.6069107055e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,1620589798.68259,CaclanNFJcEGVDjE1,10.11.1.1,64235.0,10.11.1.2,51103.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.3923339843e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,1620589798.842703,CFAiFa4LnMcAVRbodh,10.11.1.1,64235.0,10.11.1.2,981.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010180473327600001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,1620589799.002916,C7fLPA3sUpKeLbZLZ3,10.11.1.1,64236.0,10.11.1.2,981.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.295608520500001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,1620589799.16326,Chp49jLPFV98838A5,10.11.1.1,64235.0,10.11.1.2,2998.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.01222229e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,1620589799.323444,CGsMuU1JoRC1eW8Lhf,10.11.1.1,64235.0,10.11.1.2,16000.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010013580322200001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,1620589799.483596,C3LvuD3gAJxfSHqoY6,10.11.1.1,64235.0,10.11.1.2,1104.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000257015228271,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,1620589799.643836,CgOMBDHD1hBMo1PLe,10.11.1.1,64235.0,10.11.1.2,161.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011396408081,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,1620589799.804032,Cz6HXjepmvnKHMXZf,10.11.1.1,64236.0,10.11.1.2,161.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000250816345214,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,1620589800.964916,CDdxvc18Cr0PV65lC4,10.11.1.1,64235.0,10.11.1.2,1023.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.393692016600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,1620589800.964983,CdRsWJ3OjCqqyGBEfk,10.11.1.1,64235.0,10.11.1.2,6789.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,6.2942504882e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,1620589800.964983,COax3H24MAGFHzn9f2,10.11.1.1,64235.0,10.11.1.2,1034.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,6.2942504882e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,1620589800.964984,CxJsVfu6pQomTAEL6,10.11.1.1,64235.0,10.11.1.2,616.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,6.2942504882e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,1620589800.964984,CrojO5IJKesfRb9vg,10.11.1.1,64235.0,10.11.1.2,4129.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,6.4134597778e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,1620589800.965028,C2EPtg3hpM6YLAXQba,10.11.1.1,64235.0,10.11.1.2,366.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.6968460083000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,1620589800.965028,CismKa49T7qJtpSTHd,10.11.1.1,64235.0,10.11.1.2,9220.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.7922134399000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,1620589800.965029,CPzOIg1UU0HSkscB91,10.11.1.1,64235.0,10.11.1.2,1984.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.6968460083000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,1620589800.965029,CUVKwvUbJnZTX8wm6,10.11.1.1,64235.0,10.11.1.2,1043.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.7922134399000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,1620589800.965122,CuPNFj1q4pAThZd3Da,10.11.1.1,64235.0,10.11.1.2,2381.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,2.6941299438e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,1620589800.965176,CDcJ1m1X8ItlgyUCJ2,10.11.1.1,64235.0,10.11.1.2,5952.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,3.0994415283e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,1620589800.965176,Ck4nPn3YH76LqcD1ul,10.11.1.1,64235.0,10.11.1.2,4343.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,3.0994415283e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,1620589800.965177,CeeslJ38ng025G4VW6,10.11.1.1,64235.0,10.11.1.2,3390.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.7922134399000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,1620589800.965194,C9JA023Ob6M3aSzFU9,10.11.1.1,64235.0,10.11.1.2,6389.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,3.1948089599e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,1620589800.965227,CFXKLh48JKtL54Aee,10.11.1.1,64235.0,10.11.1.2,5825.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,1.8119812011000002e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,1620589800.965227,CChnng2TSdvxHDRILj,10.11.1.1,64235.0,10.11.1.2,4111.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,1.9073486328e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,1620589800.965285,Cx10xe3hm1xmzCaBx,10.11.1.1,64235.0,10.11.1.2,49163.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,2.3841857910000003e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,1620589800.965374,CkSHIv3wK1eWcbOnb,10.11.1.1,64235.0,10.11.1.2,8082.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,5.1021575927000004e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,1620589800.965375,CHQOIr2eXawSnPgkmc,10.11.1.1,64235.0,10.11.1.2,1074.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,5.0067901611000005e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,1620589800.965376,CujPsi1cSDHUerTDHg,10.11.1.1,64235.0,10.11.1.2,1311.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.5115432739e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,1620589800.965377,CUxTxl1VPlGBdzlrkl,10.11.1.1,64235.0,10.11.1.2,10180.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.487701416e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,1620589800.965378,Cb6tfy3YkwyUFeQLWl,10.11.1.1,64235.0,10.11.1.2,27355.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.487701416e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
