,NAME,NAICS2017_LABEL,OWNER_SEX_LABEL,OWNER_ETH_LABEL,OWNER_RACE_LABEL,OWNER_VET_LABEL,QDESC_LABEL,OWNCHAR_LABEL,OWNPDEMP,OWNPDEMP_PCT,OWNPDEMP_S,OWNPDEMP_PCT_S
5563,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Item not reported,2638,0.0,11.7,0.0
5564,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Biological, agricultural and environmental life sciences",2135,5.3,10.3,0.5
5565,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Chemistry, except biochemistry",742,1.9,17.8,0.3
5566,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Computer and mathematical sciences and other technology and technical fields,3074,7.7,13.3,1.0
5567,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Earth, atmospheric and ocean sciences",125,0.3,34.7,0.1
5568,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Economics, political, psychology, sociology and other social sciences",3859,9.6,9.7,0.9
5569,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Engineering,3795,9.5,11.5,1.0
5570,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Health,5995,15.0,6.1,1.0
5571,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Physics and astronomy,333,0.8,25.3,0.2
5572,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Science and mathematics teacher education,400,1.0,32.2,0.3
5573,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Management and administration fields,8505,21.2,6.0,1.4
5574,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other science and engineering related fields, not listed above",1323,3.3,17.4,0.5
5575,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Art and humanities fields,2889,7.2,8.6,0.6
5576,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Education, except science and math teacher education",1479,3.7,18.6,0.7
5577,Maryland,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Sales and marketing fields,2322,5.8,9.4,0.6
5578,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Before 1980,3655,4.2,12.2,0.5
5579,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1980 to 1989,8577,9.9,9.5,0.8
5580,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1990 to 1999,12800,14.8,5.9,0.9
5581,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2000 to 2007,16863,19.5,5.4,1.1
5582,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2008 to 2012,13234,15.3,8.1,1.1
5583,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2013 to 2017,17290,20.0,6.0,1.2
5584,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2018,1466,1.7,9.3,0.2
5585,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Don't know,12673,14.6,7.5,1.0
5586,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Total reporting,86552,100.0,1.8,0.0
5587,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Item not reported,2474,0.0,17.9,0.0
5588,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was the owner's primary source of personal income,65232,75.2,2.8,1.3
5589,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was not the owner's primary source of personal income,21487,24.8,5.1,1.3
5590,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Total reporting,86717,100.0,1.8,0.0
5591,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Item not reported,2309,0.0,19.2,0.0
5592,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Less than high school graduate,1932,2.2,10.5,0.2
5593,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,High school graduate - diploma or GED,16774,19.4,6.3,1.1
5594,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Technical, trade, or vocational school",4588,5.3,8.0,0.5
5595,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Some college, but no degree",10143,11.7,5.9,0.6
5596,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Associate degree,4833,5.6,6.2,0.4
5597,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Bachelor's degree,26116,30.2,2.0,0.6
5598,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Master's degree,10344,12.0,6.2,0.7
5599,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Doctorate degree,2121,2.5,12.7,0.3
5600,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Professional degree beyond a bachelor's degree,9611,11.1,6.1,0.6
5601,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Total reporting,86463,100.0,1.8,0.0
5602,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Item not reported,2562,0.0,18.0,0.0
5603,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Biological, agricultural and environmental life sciences",2022,4.2,19.7,0.8
5604,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Chemistry, except biochemistry",784,1.6,21.5,0.3
5605,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Computer and mathematical sciences and other technology and technical fields,2517,5.3,7.5,0.4
5606,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Earth, atmospheric and ocean sciences",329,0.7,32.1,0.2
5607,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Economics, political, psychology, sociology and other social sciences",4064,8.5,5.9,0.4
5608,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Engineering,3862,8.1,7.2,0.6
5609,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Health,6131,12.8,11.1,1.3
5610,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Physics and astronomy,473,1.0,19.9,0.2
5611,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Science and mathematics teacher education,386,0.8,31.4,0.3
5612,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other science and engineering related fields, not listed above",1403,2.9,10.0,0.3
5613,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Art and humanities fields,4101,8.6,6.8,0.6
5614,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Education, except science and math teacher education",1948,4.1,16.7,0.6
5615,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Management and administration fields,10386,21.7,6.7,1.7
5616,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Sales and marketing fields,2663,5.6,10.9,0.6
5617,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Social service and related fields,1298,2.7,16.3,0.4
5618,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other non-science and non-engineering related fields, not listed above",11118,23.2,6.2,1.0
5619,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Total reporting,47883,100.0,2.6,0.0
5620,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Item not reported,308,0.0,48.6,0.0
5621,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"No Bachelor's, Master's, Doctorate, or Professional Degree",40833,0.0,2.8,0.0
5622,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Under 25,333,0.4,29.1,0.1
5623,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,25 to 34,4505,5.2,7.1,0.4
5624,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,35 to 44,12421,14.3,8.4,1.1
5625,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,45 to 54,24061,27.7,2.8,0.8
5626,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,55 to 64,27686,31.9,3.8,1.0
5627,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,65 or over,17756,20.5,6.0,1.1
5628,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Total reporting,86758,100.0,1.8,0.0
5629,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Item not reported,2269,0.0,21.5,0.0
5630,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Not important,9573,11.1,5.8,0.6
5631,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Somewhat important,21514,24.9,5.5,1.1
5632,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Very important,55148,63.8,1.7,1.2
5633,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Not important,15479,17.9,5.9,1.0
5634,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Somewhat important,25803,29.8,4.4,1.0
5635,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Very important,44806,51.8,2.5,1.2
5636,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Not important,11714,13.5,6.2,0.9
5637,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Somewhat important,26484,30.6,3.4,0.8
5638,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Very important,47653,55.1,2.7,0.9
5639,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Not important,9180,10.6,6.3,0.7
5640,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Somewhat important,25667,29.7,3.5,0.7
5641,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Very important,51208,59.2,2.1,0.7
5642,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Not important,11814,13.7,6.9,0.9
5643,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Somewhat important,26196,30.3,3.6,1.0
5644,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Very important,48190,55.7,2.5,0.8
5645,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Not important,64918,75.0,2.0,1.3
5646,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Somewhat important,13686,15.8,7.3,1.0
5647,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Very important,7212,8.3,6.8,0.5
5648,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Not important,27373,31.6,3.3,0.6
5649,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Somewhat important,31640,36.6,3.4,1.2
5650,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Very important,26934,31.1,3.4,0.8
5651,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Not important,18003,20.8,4.9,0.9
5652,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Somewhat important,27369,31.6,2.8,0.8
5653,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Very important,40228,46.5,2.3,0.6
5654,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Not important,37901,43.8,3.3,1.2
5655,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Somewhat important,23372,27.0,4.2,1.1
5656,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Very important,24641,28.5,5.4,1.3
5657,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Not important,68986,79.7,2.1,1.0
5658,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Somewhat important,5819,6.7,7.2,0.5
5659,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Very important,8479,9.8,7.4,0.7
5660,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Not important,56600,65.4,1.8,1.4
5661,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Somewhat important,11661,13.5,7.9,1.0
5662,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Very important,17682,20.4,7.5,1.2
5663,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Not important,34178,39.5,3.2,1.3
5664,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Somewhat important,31380,36.3,3.7,1.1
5665,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Very important,20166,23.3,4.2,0.7
5666,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Total reporting,86504,100.0,1.8,0.0
5667,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Item not reported,2520,0.0,22.7,0.0
5668,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Owner was born in the U.S.,69856,80.6,2.3,1.1
5669,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Owner was not born in the U.S.,16845,19.4,5.6,1.1
5670,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Total reporting,86700,100.0,1.8,0.0
5671,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Item not reported,2327,0.0,21.2,0.0
5672,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Owner is a citizen of the U.S.,83614,96.4,1.9,0.4
5673,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Owner is not a citizen of the U.S.,3086,3.6,11.9,0.4
5674,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Total reporting,86698,100.0,1.8,0.0
5675,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Item not reported,2329,0.0,21.1,0.0
5676,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Service-disabled veteran,787,12.0,22.2,2.4
5677,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Not a service-disabled veteran,5796,88.0,8.2,2.4
5678,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Total reporting,6585,100.0,7.8,0.0
5679,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Item not reported,141,0.0,57.7,0.0
5680,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on active duty military service,4266,65.4,8.3,2.9
5681,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on post-9/11 active duty military service,528,8.1,14.0,1.0
5682,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on active duty military service in reference year,0,0.0,0.0,0.0
5683,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served in the National Guard or as a military reservist in reference year,324,5.0,31.6,1.6
5684,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,None of the above,1885,28.9,13.4,2.6
5685,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Total reporting,6523,100.0,8.1,0.0
5686,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Item not reported by veterans,202,0.0,48.3,0.0
5687,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,This is the owner's first business,26446,30.6,4.1,1.1
5688,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business is still operating and the owner still owns it,51315,59.4,1.7,1.0
5689,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business is no longer in operation,2813,3.3,11.6,0.4
5690,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business was purchased by another company,886,1.0,17.9,0.2
5691,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business was purchased by another individual,1013,1.2,21.5,0.2
5692,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Other,3985,4.6,12.2,0.5
5693,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Total reporting,86455,100.0,1.9,0.0
5694,Massachusetts,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Item not reported,2569,0.0,18.2,0.0
5695,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Before 1980,5063,4.2,8.1,0.3
5696,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1980 to 1989,11599,9.6,5.3,0.5
5697,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1990 to 1999,19490,16.1,5.6,0.8
5698,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2000 to 2007,22074,18.2,3.8,0.6
5699,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2008 to 2012,18034,14.9,6.6,1.0
5700,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2013 to 2017,23716,19.6,5.3,1.0
5701,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2018,1727,1.4,14.6,0.2
5702,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Don't know,19567,16.1,3.0,0.4
5703,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Total reporting,121261,100.0,1.7,0.0
5704,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Item not reported,4087,0.0,10.5,0.0
5705,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was the owner's primary source of personal income,87136,71.7,1.6,0.6
5706,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was not the owner's primary source of personal income,34339,28.3,3.1,0.6
5707,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Total reporting,121474,100.0,1.7,0.0
5708,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Item not reported,3875,0.0,10.6,0.0
5709,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Less than high school graduate,3424,2.8,9.9,0.3
5710,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,High school graduate - diploma or GED,28364,23.5,4.3,0.8
5711,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Technical, trade, or vocational school",5953,4.9,7.6,0.3
5712,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Some college, but no degree",19706,16.3,4.0,0.6
5713,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Associate degree,8232,6.8,4.8,0.4
5714,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Bachelor's degree,32899,27.2,3.2,0.8
5715,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Master's degree,8285,6.9,7.7,0.5
5716,Michigan,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Doctorate degree,2656,2.2,11.6,0.2
